"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901841","GO:1901841","regulation of high voltage-gated calcium channel activity","1/36","14/23210",0.0215031672886655,0.104574784527049,0.066865713052814,"18578",1
"GO:1902931","GO:1902931","negative regulation of alcohol biosynthetic process","1/36","14/23210",0.0215031672886655,0.104574784527049,0.066865713052814,"12160",1
"GO:1904590","GO:1904590","negative regulation of protein import","1/36","14/23210",0.0215031672886655,0.104574784527049,0.066865713052814,"56398",1
"GO:1904948","GO:1904948","midbrain dopaminergic neuron differentiation","1/36","14/23210",0.0215031672886655,0.104574784527049,0.066865713052814,"12387",1
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","2/36","147/23210",0.0218048114889957,0.104574784527049,0.066865713052814,"12343/18753",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","2/36","148/23210",0.0220822101460028,0.104574784527049,0.066865713052814,"12160/12387",2
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","3/36","389/23210",0.0221680500502367,0.104574784527049,0.066865713052814,"14683/18747/68015",3
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","2/36","150/23210",0.0226414284444492,0.104574784527049,0.066865713052814,"18753/68015",2
"GO:0006606","GO:0006606","protein import into nucleus","2/36","151/23210",0.0229232381550722,0.104574784527049,0.066865713052814,"18753/56398",2
"GO:0051648","GO:0051648","vesicle localization","2/36","151/23210",0.0229232381550722,0.104574784527049,0.066865713052814,"12387/56418",2
"GO:0001711","GO:0001711","endodermal cell fate commitment","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0006704","GO:0006704","glucocorticoid biosynthetic process","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12160",1
"GO:0019377","GO:0019377","glycolipid catabolic process","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"18753",1
"GO:0021781","GO:0021781","glial cell fate commitment","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0021819","GO:0021819","layer formation in cerebral cortex","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0032222","GO:0032222","regulation of synaptic transmission, cholinergic","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"18053",1
"GO:0042159","GO:0042159","lipoprotein catabolic process","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"216169",1
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"57875",1
"GO:0060742","GO:0060742","epithelial cell differentiation involved in prostate gland development","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0060856","GO:0060856","establishment of blood-brain barrier","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0061000","GO:0061000","negative regulation of dendritic spine development","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"18053",1
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"13205",1
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:0072498","GO:0072498","embryonic skeletal joint development","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"12387",1
"GO:1901077","GO:1901077","regulation of relaxation of muscle","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"18578",1
"GO:1903729","GO:1903729","regulation of plasma membrane organization","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"18753",1
"GO:2000369","GO:2000369","regulation of clathrin-dependent endocytosis","1/36","15/23210",0.0230217862737319,0.104574784527049,0.066865713052814,"269774",1
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","3/36","395/23210",0.0230667288184462,0.104574784527049,0.066865713052814,"13205/56398/57875",3
"GO:0046661","GO:0046661","male sex differentiation","2/36","152/23210",0.0232065083045875,0.104574784527049,0.066865713052814,"12160/12387",2
"GO:0032535","GO:0032535","regulation of cellular component size","3/36","397/23210",0.023370683852918,0.104574784527049,0.066865713052814,"12343/18753/56378",3
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","2/36","153/23210",0.0234912339553109,0.104574784527049,0.066865713052814,"13205/18053",2
"GO:0034249","GO:0034249","negative regulation of cellular amide metabolic process","2/36","154/23210",0.0237774101806095,0.104574784527049,0.066865713052814,"13205/14359",2
"GO:0007015","GO:0007015","actin filament organization","3/36","400/23210",0.0238307380231567,0.104574784527049,0.066865713052814,"12343/18753/56378",3
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","2/36","155/23210",0.024065032064882,0.104574784527049,0.066865713052814,"212627/27402",2
"GO:0051170","GO:0051170","import into nucleus","2/36","155/23210",0.024065032064882,0.104574784527049,0.066865713052814,"18753/56398",2
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","2/36","155/23210",0.024065032064882,0.104574784527049,0.066865713052814,"12343/18753",2
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","2/36","156/23210",0.0243540947035368,0.104574784527049,0.066865713052814,"212627/27402",2
"GO:0007596","GO:0007596","blood coagulation","2/36","156/23210",0.0243540947035368,0.104574784527049,0.066865713052814,"14683/18753",2
"GO:0003159","GO:0003159","morphogenesis of an endothelium","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0006684","GO:0006684","sphingomyelin metabolic process","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"18753",1
"GO:0035112","GO:0035112","genitalia morphogenesis","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0042640","GO:0042640","anagen","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0048715","GO:0048715","negative regulation of oligodendrocyte differentiation","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0060192","GO:0060192","negative regulation of lipase activity","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"57875",1
"GO:0061154","GO:0061154","endothelial tube morphogenesis","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0061548","GO:0061548","ganglion development","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12387",1
"GO:0070885","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"56398",1
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"14683",1
"GO:0106057","GO:0106057","negative regulation of calcineurin-mediated signaling","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"56398",1
"GO:0106070","GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"18578",1
"GO:1902188","GO:1902188","positive regulation of viral release from host cell","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"12390",1
"GO:2000651","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","1/36","16/23210",0.0245381137449173,0.104574784527049,0.066865713052814,"56398",1
"GO:0070997","GO:0070997","neuron death","3/36","405/23210",0.0246084869988174,0.104574784527049,0.066865713052814,"12387/18053/56398",3
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","2/36","157/23210",0.0246445932029718,0.104574784527049,0.066865713052814,"18753/57875",2
"GO:0007599","GO:0007599","hemostasis","2/36","158/23210",0.0249365226805535,0.105341221643079,0.0673557773116626,"14683/18753",2
"GO:0001678","GO:0001678","cellular glucose homeostasis","2/36","159/23210",0.0252298782645961,0.105341221643079,0.0673557773116626,"18053/18747",2
"GO:0042552","GO:0042552","myelination","2/36","159/23210",0.0252298782645961,0.105341221643079,0.0673557773116626,"12387/18053",2
"GO:0050817","GO:0050817","coagulation","2/36","159/23210",0.0252298782645961,0.105341221643079,0.0673557773116626,"14683/18753",2
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","2/36","161/23210",0.0258208483199364,0.105341221643079,0.0673557773116626,"212627/27402",2
"GO:0006677","GO:0006677","glycosylceramide metabolic process","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"18753",1
"GO:0009886","GO:0009886","post-embryonic animal morphogenesis","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"14683",1
"GO:0034349","GO:0034349","glial cell apoptotic process","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"18753",1
"GO:0035372","GO:0035372","protein localization to microtubule","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"216169",1
"GO:0040015","GO:0040015","negative regulation of multicellular organism growth","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"14683",1
"GO:0042487","GO:0042487","regulation of odontogenesis of dentin-containing tooth","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"18053",1
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"12387",1
"GO:0090185","GO:0090185","negative regulation of kidney development","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"12387",1
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"68015",1
"GO:1905331","GO:1905331","negative regulation of morphogenesis of an epithelium","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"12387",1
"GO:2000042","GO:2000042","negative regulation of double-strand break repair via homologous recombination","1/36","17/23210",0.0260521530613436,0.105341221643079,0.0673557773116626,"94232",1
"GO:0007272","GO:0007272","ensheathment of neurons","2/36","162/23210",0.026118453102416,0.105341221643079,0.0673557773116626,"12387/18053",2
"GO:0008366","GO:0008366","axon ensheathment","2/36","162/23210",0.026118453102416,0.105341221643079,0.0673557773116626,"12387/18053",2
"GO:0010952","GO:0010952","positive regulation of peptidase activity","2/36","162/23210",0.026118453102416,0.105341221643079,0.0673557773116626,"13205/18053",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/36","163/23210",0.0264174646136789,0.105341221643079,0.0673557773116626,"12387/17261",2
"GO:0030902","GO:0030902","hindbrain development","2/36","164/23210",0.026717878036469,0.105341221643079,0.0673557773116626,"12160/12387",2
"GO:0045333","GO:0045333","cellular respiration","2/36","164/23210",0.026717878036469,0.105341221643079,0.0673557773116626,"18747/68015",2
"GO:0019827","GO:0019827","stem cell population maintenance","2/36","165/23210",0.0270196885643543,0.105341221643079,0.0673557773116626,"12387/21679",2
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"27402",1
"GO:0006700","GO:0006700","C21-steroid hormone biosynthetic process","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12160",1
"GO:0007252","GO:0007252","I-kappaB phosphorylation","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"20210",1
"GO:0007398","GO:0007398","ectoderm development","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12160",1
"GO:0014061","GO:0014061","regulation of norepinephrine secretion","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"20907",1
"GO:0034695","GO:0034695","response to prostaglandin E","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"14683",1
"GO:0048243","GO:0048243","norepinephrine secretion","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"20907",1
"GO:0060572","GO:0060572","morphogenesis of an epithelial bud","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:0072077","GO:0072077","renal vesicle morphogenesis","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:0097091","GO:0097091","synaptic vesicle clustering","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"12387",1
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","1/36","18/23210",0.0275639075773526,0.105341221643079,0.0673557773116626,"18747",1
"GO:0035303","GO:0035303","regulation of dephosphorylation","2/36","167/23210",0.0276274817636813,0.105341221643079,0.0673557773116626,"18753/56398",2
"GO:0045216","GO:0045216","cell-cell junction organization","2/36","167/23210",0.0276274817636813,0.105341221643079,0.0673557773116626,"12387/18747",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/36","168/23210",0.0279334548761961,0.105341221643079,0.0673557773116626,"12387/17261",2
"GO:0019932","GO:0019932","second-messenger-mediated signaling","3/36","427/23210",0.0281937642305127,0.105341221643079,0.0673557773116626,"14683/18578/56398",3
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","3/36","427/23210",0.0281937642305127,0.105341221643079,0.0673557773116626,"13205/18753/23994",3
"GO:0050821","GO:0050821","protein stabilization","2/36","169/23210",0.0282408059759115,0.105341221643079,0.0673557773116626,"269774/56398",2
"GO:0098727","GO:0098727","maintenance of cell number","2/36","169/23210",0.0282408059759115,0.105341221643079,0.0673557773116626,"12387/21679",2
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/36","169/23210",0.0282408059759115,0.105341221643079,0.0673557773116626,"13205/68015",2
"GO:0007369","GO:0007369","gastrulation","2/36","170/23210",0.0285495303102102,0.105341221643079,0.0673557773116626,"12387/18747",2
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","2/36","170/23210",0.0285495303102102,0.105341221643079,0.0673557773116626,"12160/18753",2
"GO:0097237","GO:0097237","cellular response to toxic substance","2/36","170/23210",0.0285495303102102,0.105341221643079,0.0673557773116626,"18753/68015",2
"GO:0002043","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18053",1
"GO:0006883","GO:0006883","cellular sodium ion homeostasis","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"192113",1
"GO:0010544","GO:0010544","negative regulation of platelet activation","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18753",1
"GO:0015740","GO:0015740","C4-dicarboxylate transport","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18753",1
"GO:0033194","GO:0033194","response to hydroperoxide","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18753",1
"GO:0034063","GO:0034063","stress granule assembly","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"13205",1
"GO:0034111","GO:0034111","negative regulation of homotypic cell-cell adhesion","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18753",1
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18053",1
"GO:0044794","GO:0044794","positive regulation by host of viral process","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"12390",1
"GO:0045956","GO:0045956","positive regulation of calcium ion-dependent exocytosis","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"20907",1
"GO:0046184","GO:0046184","aldehyde biosynthetic process","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"12160",1
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18747",1
"GO:0060231","GO:0060231","mesenchymal to epithelial transition","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"12387",1
"GO:0090030","GO:0090030","regulation of steroid hormone biosynthetic process","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"12160",1
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"12160",1
"GO:1904385","GO:1904385","cellular response to angiotensin","1/36","19/23210",0.0290733806425133,0.105341221643079,0.0673557773116626,"18753",1
"GO:0031644","GO:0031644","regulation of nervous system process","2/36","173/23210",0.0294838953548383,0.106585289130133,0.0681512411510948,"18053/20907",2
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","3/36","438/23210",0.0300859940397721,0.107608366917486,0.0688054029174258,"13205/18753/23994",3
"GO:0051222","GO:0051222","positive regulation of protein transport","3/36","438/23210",0.0300859940397721,0.107608366917486,0.0688054029174258,"18747/18753/56398",3
"GO:0035107","GO:0035107","appendage morphogenesis","2/36","175/23210",0.0301135849068397,0.107608366917486,0.0688054029174258,"12387/14683",2
"GO:0035108","GO:0035108","limb morphogenesis","2/36","175/23210",0.0301135849068397,0.107608366917486,0.0688054029174258,"12387/14683",2
"GO:0033605","GO:0033605","positive regulation of catecholamine secretion","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"20907",1
"GO:0045948","GO:0045948","positive regulation of translational initiation","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"13205",1
"GO:0046514","GO:0046514","ceramide catabolic process","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"18753",1
"GO:0072079","GO:0072079","nephron tubule formation","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"12387",1
"GO:0072087","GO:0072087","renal vesicle development","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"12387",1
"GO:1990403","GO:1990403","embryonic brain development","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"12387",1
"GO:1990776","GO:1990776","response to angiotensin","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"18753",1
"GO:2000136","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","1/36","20/23210",0.0305805756016297,0.107608366917486,0.0688054029174258,"12387",1
"GO:0019933","GO:0019933","cAMP-mediated signaling","2/36","179/23210",0.0313890659746693,0.110208955092478,0.0704682338136499,"14683/18578",2
"GO:0031579","GO:0031579","membrane raft organization","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"12390",1
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"18753",1
"GO:0034694","GO:0034694","response to prostaglandin","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"14683",1
"GO:0043586","GO:0043586","tongue development","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"12387",1
"GO:0051016","GO:0051016","barbed-end actin filament capping","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"12343",1
"GO:0051900","GO:0051900","regulation of mitochondrial depolarization","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"18053",1
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"12387",1
"GO:0090330","GO:0090330","regulation of platelet aggregation","1/36","21/23210",0.0320854957947448,0.11069496049187,0.0707789884350893,"18753",1
"GO:0050808","GO:0050808","synapse organization","3/36","451/23210",0.0324076137018678,0.110715111435061,0.0707918730629778,"12387/216169/22154",3
"GO:0050792","GO:0050792","regulation of viral process","2/36","183/23210",0.0326857679513505,0.110715111435061,0.0707918730629778,"12390/13205",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/36","183/23210",0.0326857679513505,0.110715111435061,0.0707918730629778,"18053/18753",2
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","3/36","454/23210",0.0329564703581064,0.110715111435061,0.0707918730629778,"18747/18753/56398",3
"GO:0001780","GO:0001780","neutrophil homeostasis","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"18578",1
"GO:0003323","GO:0003323","type B pancreatic cell development","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12160",1
"GO:0007063","GO:0007063","regulation of sister chromatid cohesion","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:0015874","GO:0015874","norepinephrine transport","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"20907",1
"GO:0016048","GO:0016048","detection of temperature stimulus","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"18053",1
"GO:0031643","GO:0031643","positive regulation of myelination","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"18053",1
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:0035493","GO:0035493","SNARE complex assembly","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"20907",1
"GO:0035634","GO:0035634","response to stilbenoid","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"20210",1
"GO:0044851","GO:0044851","hair cycle phase","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:0045683","GO:0045683","negative regulation of epidermis development","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"18053",1
"GO:0046823","GO:0046823","negative regulation of nucleocytoplasmic transport","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"56398",1
"GO:0060438","GO:0060438","trachea development","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:0070841","GO:0070841","inclusion body assembly","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"224997",1
"GO:0072215","GO:0072215","regulation of metanephros development","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:0072273","GO:0072273","metanephric nephron morphogenesis","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"12387",1
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","1/36","22/23210",0.0335881445571491,0.110715111435061,0.0707918730629778,"56398",1
"GO:0061351","GO:0061351","neural precursor cell proliferation","2/36","186/23210",0.0336720426720924,0.110715111435061,0.0707918730629778,"12387/18053",2
"GO:0015672","GO:0015672","monovalent inorganic cation transport","3/36","458/23210",0.0336959034802359,0.110715111435061,0.0707918730629778,"14683/192113/56398",3
"GO:0008211","GO:0008211","glucocorticoid metabolic process","1/36","23/23210",0.0350885252193858,0.114109609678617,0.0729623345804312,"12160",1
"GO:0036010","GO:0036010","protein localization to endosome","1/36","23/23210",0.0350885252193858,0.114109609678617,0.0729623345804312,"216169",1
"GO:0045056","GO:0045056","transcytosis","1/36","23/23210",0.0350885252193858,0.114109609678617,0.0729623345804312,"56398",1
"GO:0048485","GO:0048485","sympathetic nervous system development","1/36","23/23210",0.0350885252193858,0.114109609678617,0.0729623345804312,"12387",1
"GO:0072202","GO:0072202","cell differentiation involved in metanephros development","1/36","23/23210",0.0350885252193858,0.114109609678617,0.0729623345804312,"12387",1
"GO:0050773","GO:0050773","regulation of dendrite development","2/36","191/23210",0.0353416544946005,0.114697762132783,0.0733384026106874,"12160/18053",2
"GO:0032388","GO:0032388","positive regulation of intracellular transport","2/36","192/23210",0.0356794090241071,0.115337634398655,0.0737475405832279,"18747/18753",2
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","2/36","193/23210",0.0360184303910379,0.115337634398655,0.0737475405832279,"12387/20210",2
"GO:0032869","GO:0032869","cellular response to insulin stimulus","2/36","193/23210",0.0360184303910379,0.115337634398655,0.0737475405832279,"12390/18753",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/36","194/23210",0.0363587140940937,0.115337634398655,0.0737475405832279,"18753/56398",2
"GO:0001829","GO:0001829","trophectodermal cell differentiation","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"21679",1
"GO:0003272","GO:0003272","endocardial cushion formation","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"12160",1
"GO:0032928","GO:0032928","regulation of superoxide anion generation","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"18753",1
"GO:0033233","GO:0033233","regulation of protein sumoylation","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"12387",1
"GO:0035561","GO:0035561","regulation of chromatin binding","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"12387",1
"GO:0035813","GO:0035813","regulation of renal sodium excretion","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"14683",1
"GO:0046685","GO:0046685","response to arsenic-containing substance","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"13205",1
"GO:0051882","GO:0051882","mitochondrial depolarization","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"18053",1
"GO:1903204","GO:1903204","negative regulation of oxidative stress-induced neuron death","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"12387",1
"GO:2000637","GO:2000637","positive regulation of gene silencing by miRNA","1/36","24/23210",0.0365866411072581,0.115337634398655,0.0737475405832279,"14359",1
"GO:0003205","GO:0003205","cardiac chamber development","2/36","195/23210",0.0367002556421998,0.115337634398655,0.0737475405832279,"12160/12387",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","3/36","476/23210",0.0371308389897001,0.115337634398655,0.0737475405832279,"13205/18753/23994",3
"GO:0043903","GO:0043903","regulation of interspecies interactions between organisms","2/36","198/23210",0.0377323825990371,0.115337634398655,0.0737475405832279,"12390/13205",2
"GO:0048469","GO:0048469","cell maturation","2/36","198/23210",0.0377323825990371,0.115337634398655,0.0737475405832279,"12387/18747",2
"GO:0019058","GO:0019058","viral life cycle","2/36","199/23210",0.038078910820413,0.115337634398655,0.0737475405832279,"12390/13205",2
"GO:0071236","GO:0071236","cellular response to antibiotic","2/36","199/23210",0.038078910820413,0.115337634398655,0.0737475405832279,"18753/68015",2
"GO:0001956","GO:0001956","positive regulation of neurotransmitter secretion","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"20907",1
"GO:0010894","GO:0010894","negative regulation of steroid biosynthetic process","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"12160",1
"GO:0021801","GO:0021801","cerebral cortex radial glia guided migration","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"12387",1
"GO:0022030","GO:0022030","telencephalon glial cell migration","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"12387",1
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"20907",1
"GO:0035384","GO:0035384","thioester biosynthetic process","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"27402",1
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"12160",1
"GO:0045939","GO:0045939","negative regulation of steroid metabolic process","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"12160",1
"GO:0060148","GO:0060148","positive regulation of posttranscriptional gene silencing","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"14359",1
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","1/36","25/23210",0.038082495541837,0.115337634398655,0.0737475405832279,"27402",1
