"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015459","GO:0015459","potassium channel regulator activity","7/909","47/22707",0.00250101321430779,0.0169560217919172,0.0130739852237677,"59046/22627/83814/18762/56205/70357/13483",7
"GO:0017022","GO:0017022","myosin binding","9/909","74/22707",0.00272607545368897,0.0183265576718586,0.0141307405206699,"216965/19325/68365/20614/19346/19339/270192/69807/19326",9
"GO:0042287","GO:0042287","MHC protein binding","6/909","36/22707",0.00281881645871646,0.0187921097247764,0.0144897056562092,"22154/12504/11947/269523/12520/98682",6
"GO:0051117","GO:0051117","ATPase binding","10/909","91/22707",0.00345256535992247,0.0228268784127106,0.0176007246708532,"76709/11973/74126/11931/386649/19346/19339/14800/66290/225896",10
"GO:0008135","GO:0008135","translation factor activity, RNA binding","9/909","77/22707",0.00357886686131114,0.0234679794184337,0.0180950472884239,"13690/217869/68184/54709/13627/208922/14904/75705/276770",9
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","15/909","171/22707",0.00373136427558356,0.0240880042791256,0.0185731190889047,"19047/51792/56405/19052/19042/71978/72930/80915/19055/72685/19277/56420/19259/19058/57028",15
"GO:0051721","GO:0051721","protein phosphatase 2A binding","6/909","38/22707",0.00373364066326447,0.0240880042791256,0.0185731190889047,"17762/19052/71978/69601/97387/72590",6
"GO:1990381","GO:1990381","ubiquitin-specific protease binding","4/909","17/22707",0.00399935520447211,0.0255958733086215,0.0197357654721739,"74126/269523/67300/66700",4
"GO:0005272","GO:0005272","sodium channel activity","6/909","40/22707",0.00485187148413926,0.0308055332326302,0.0237526874662123,"20266/11418/20273/14800/399548/72821",6
"GO:0042288","GO:0042288","MHC class I protein binding","4/909","18/22707",0.00498102434029881,0.0313765312774728,0.0241929570113146,"22154/11947/269523/98682",4
"GO:0030291","GO:0030291","protein serine/threonine kinase inhibitor activity","5/909","29/22707",0.00542534044198302,0.0333867104122032,0.0257429109230935,"19088/19084/12575/19085/19087",5
"GO:0071889","GO:0071889","14-3-3 protein binding","5/909","29/22707",0.00542534044198302,0.0333867104122032,0.0257429109230935,"69601/18762/193385/18754/22630",5
"GO:0098918","GO:0098918","structural constituent of synapse","5/909","29/22707",0.00542534044198302,0.0333867104122032,0.0257429109230935,"26556/11461/226180/12323/11465",5
"GO:0004722","GO:0004722","protein serine/threonine phosphatase activity","8/909","68/22707",0.00565573967560654,0.0342772101551911,0.0264295330933447,"19047/51792/19052/19042/71978/72930/19055/56420",8
"GO:0048365","GO:0048365","Rac GTPase binding","8/909","68/22707",0.00565573967560654,0.0342772101551911,0.0264295330933447,"320634/329165/259302/18479/18481/382253/216831/19349",8
"GO:0017070","GO:0017070","U6 snRNA binding","3/909","10/22707",0.00621180236738197,0.0373642247662073,0.0288097838328914,"53817/67678/276770",3
"GO:0019208","GO:0019208","phosphatase regulator activity","9/909","84/22707",0.0063818224909154,0.0381004327815845,0.0293774389605375,"51792/59046/71978/72930/19777/56205/53901/218194/19049",9
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","14/909","165/22707",0.00665635528976092,0.0392503544130124,0.0302640890605596,"54198/72125/28006/226971/69601/18645/53378/20979/227743/14432/66700/64011/12631/18148",14
"GO:0140297","GO:0140297","DNA-binding transcription factor binding","25/909","365/22707",0.00667256025021211,0.0392503544130124,0.0302640890605596,"17261/109552/12317/17260/24068/12387/12419/22196/22629/13207/26443/11909/20481/11461/57436/170826/12069/230753/101206/18751/21413/18148/56736/107932/16478",25
"GO:0005261","GO:0005261","cation channel activity","23/909","328/22707",0.00688570081103936,0.040208471889281,0.0310028480619982,"11950/11951/12298/11749/228033/20266/11418/12295/319984/20273/11947/20614/20866/234267/14800/399548/16485/16500/70357/19229/67942/16531/72821",23
"GO:0017048","GO:0017048","Rho GTPase binding","14/909","166/22707",0.00701012751777031,0.0406384203928714,0.031334360987135,"320634/19878/53972/329165/259302/233877/18479/18481/382253/116733/207212/216831/72729/19349",14
"GO:0070064","GO:0070064","proline-rich region binding","4/909","20/22707",0.00740154724222873,0.0425988330487984,0.0328459423244683,"14470/108100/329165/17999",4
"GO:0022836","GO:0022836","gated channel activity","23/909","331/22707",0.00764829472355214,0.0437045412774408,0.0336985015639215,"12725/11951/12298/11749/228033/20266/22333/11418/12295/319984/20273/20614/14658/14400/14800/399548/16485/16500/70357/19229/67942/16531/72821",23
"GO:0022853","GO:0022853","active ion transmembrane transporter activity","17/909","221/22707",0.00787965825984985,0.0447072809069495,0.0344716665940427,"12725/11972/57138/11973/67972/73834/66237/11947/11931/11938/11941/11739/108664/66290/76252/232975/11964",17
"GO:0017016","GO:0017016","Ras GTPase binding","27/909","409/22707",0.00795035745306642,0.0447907462144587,0.0345360227390432,"320634/11544/26395/18747/19385/19878/65246/18582/53972/329165/228359/19419/70727/259302/233877/18479/18481/382253/116733/207212/216831/18195/215445/227743/245828/72729/19349",27
"GO:0002162","GO:0002162","dystroglycan binding","3/909","11/22707",0.00828929516860771,0.0451118104414025,0.034783580156134,"17756/76499/13138",3
"GO:0004143","GO:0004143","diacylglycerol kinase activity","3/909","11/22707",0.00828929516860771,0.0451118104414025,0.034783580156134,"380921/217480/104418",3
"GO:0005388","GO:0005388","calcium transmembrane transporter activity, phosphorylative mechanism","3/909","11/22707",0.00828929516860771,0.0451118104414025,0.034783580156134,"67972/11938/11941",3
"GO:0051920","GO:0051920","peroxiredoxin activity","3/909","11/22707",0.00828929516860771,0.0451118104414025,0.034783580156134,"21672/54683/93684",3
"GO:1990405","GO:1990405","protein antigen binding","3/909","11/22707",0.00828929516860771,0.0451118104414025,0.034783580156134,"51792/19052/19261",3
"GO:0043130","GO:0043130","ubiquitin binding","8/909","75/22707",0.0101221864670459,0.0547145214434914,0.0421877757445868,"18412/386649/22223/69807/224647/225896/93765/66914",8
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","4/909","22/22707",0.0104896168061636,0.0559446229662058,0.043136248760785,"18749/18747/219181/224938",4
"GO:0050998","GO:0050998","nitric-oxide synthase binding","4/909","22/22707",0.0104896168061636,0.0559446229662058,0.043136248760785,"12313/12387/12315/11461",4
"GO:0016791","GO:0016791","phosphatase activity","19/909","265/22707",0.0106206183535149,0.0560415310221657,0.0432109699723541,"320634/19047/51792/56405/19052/19042/71978/64898/72930/19275/80915/19055/72685/19277/56420/19259/19058/219024/57028",19
"GO:0005216","GO:0005216","ion channel activity","27/909","419/22707",0.0107254735623986,0.0560415310221657,0.0432109699723541,"11950/12725/11951/12298/11749/228033/20266/22333/11418/12295/319984/20273/11947/20614/14658/14400/20866/234267/14800/399548/16485/16500/70357/19229/67942/16531/72821",27
"GO:0043121","GO:0043121","neurotrophin binding","3/909","12/22707",0.0107270925755213,0.0560415310221657,0.0432109699723541,"18212/18213/20661",3
"GO:0097718","GO:0097718","disordered domain specific binding","5/909","34/22707",0.0107879947217669,0.0560415310221657,0.0432109699723541,"12387/14232/22003/67300/16485",5
"GO:0001786","GO:0001786","phosphatidylserine binding","7/909","62/22707",0.0116863207366826,0.0603164941248132,0.0465071915225533,"11749/20980/80976/19419/20979/14432/229521",7
"GO:0031681","GO:0031681","G-protein beta-subunit binding","4/909","23/22707",0.0123033790528204,0.0630942515529254,0.0486489886973872,"14706/14683/75141/14708",4
"GO:0031267","GO:0031267","small GTPase binding","27/909","424/22707",0.01238292206038,0.0630976920274142,0.0486516414842957,"320634/11544/26395/18747/19385/19878/65246/18582/53972/329165/228359/19419/70727/259302/233877/18479/18481/382253/116733/207212/216831/18195/215445/227743/245828/72729/19349",27
"GO:0051427","GO:0051427","hormone receptor binding","14/909","178/22707",0.0125354304038864,0.0634705336905641,0.0489391220298297,"12317/24068/12387/22629/13207/14683/14681/12424/170826/230753/101206/18751/56736/16478",14
"GO:0016776","GO:0016776","phosphotransferase activity, phosphate group as acceptor","6/909","49/22707",0.0130606424698669,0.0657139243766886,0.0506688943220257,"11950/11951/228033/11947/11636/67942",6
"GO:0031402","GO:0031402","sodium ion binding","3/909","13/22707",0.0135356672060165,0.0676783360300824,0.0521835590968793,"20273/11931/216134",3
"GO:0031210","GO:0031210","phosphatidylcholine binding","4/909","24/22707",0.0143059895785404,0.0700157155916572,0.0539858017588304,"18738/19419/19679/66700",4
"GO:0050780","GO:0050780","dopamine receptor binding","4/909","24/22707",0.0143059895785404,0.0700157155916572,0.0539858017588304,"14683/18195/232975/19049",4
"GO:0050997","GO:0050997","quaternary ammonium group binding","4/909","24/22707",0.0143059895785404,0.0700157155916572,0.0539858017588304,"18738/19419/19679/66700",4
"GO:0001221","GO:0001221","transcription cofactor binding","6/909","50/22707",0.0143532216962897,0.0700157155916572,0.0539858017588304,"15191/217166/108100/19883/268448/20473",6
"GO:0019887","GO:0019887","protein kinase regulator activity","13/909","164/22707",0.0148554861183301,0.0720265993616006,0.0555362989814447,"19088/26395/11789/56398/216965/19084/12575/19085/51897/19087/66259/12569/18148",13
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","12/909","147/22707",0.0152360720808841,0.0732829036963858,0.0565049757448448,"12419/12261/67332/13207/69019/16210/20638/208922/18148/75705/15381/276770",12
"GO:0016922","GO:0016922","nuclear receptor binding","10/909","113/22707",0.0152978061466205,0.0732829036963858,0.0565049757448448,"12317/24068/12387/22629/13207/170826/101206/18751/56736/16478",10
"GO:0004707","GO:0004707","MAP kinase activity","3/909","14/22707",0.016722380204406,0.0796303819257429,0.0613992155374807,"26419/50772/26413",3
"GO:0051087","GO:0051087","chaperone binding","9/909","99/22707",0.0177477658324629,0.0840130926980491,0.0647785162119168,"27643/17762/30056/74126/67397/14824/56424/232975/19122",9
"GO:0050750","GO:0050750","low-density lipoprotein particle receptor binding","4/909","26/22707",0.0189007705952632,0.08871118683103,0.0684009940565573,"22027/266781/20979/67300",4
"GO:0004864","GO:0004864","protein phosphatase inhibitor activity","5/909","39/22707",0.0189620161851327,0.08871118683103,0.0684009940565573,"59046/19777/56205/218194/19049",5
"GO:0043178","GO:0043178","alcohol binding","8/909","84/22707",0.0191664282100313,0.0891461777210756,0.0687363949270399,"19158/11749/74412/20980/19775/56079/12520/18754",8
"GO:0004697","GO:0004697","protein kinase C activity","3/909","15/22707",0.0202917805530553,0.0932955427726683,0.0719357737694521,"18762/18754/18751",3
"GO:0016307","GO:0016307","phosphatidylinositol phosphate kinase activity","3/909","15/22707",0.0202917805530553,0.0932955427726683,0.0719357737694521,"117150/18720/18717",3
"GO:0022834","GO:0022834","ligand-gated channel activity","11/909","136/22707",0.0208765896945502,0.0953534142837156,0.0735225010134965,"11951/11749/228033/11418/319984/14658/14400/14800/19229/67942/16531",11
"GO:0043531","GO:0043531","ADP binding","5/909","40/22707",0.0209777511424174,0.0953534142837156,0.0735225010134965,"14661/11947/269523/19139/18746",5
"GO:0004857","GO:0004857","enzyme inhibitor activity","24/909","384/22707",0.0215068564103406,0.0972061306682062,0.0749510428573274,"19088/59046/56398/21858/71853/19084/11820/110213/12575/54683/19085/18582/20481/19777/19087/18245/56205/104418/66259/218194/20745/18148/15381/19049",24
"GO:0005244","GO:0005244","voltage-gated ion channel activity","14/909","192/22707",0.0227044453297587,0.10147238136205,0.0782405466817912,"12725/12298/20266/22333/12295/20273/20614/399548/16485/16500/70357/19229/16531/72821",14
"GO:0022832","GO:0022832","voltage-gated channel activity","14/909","192/22707",0.0227044453297587,0.10147238136205,0.0782405466817912,"12725/12298/20266/22333/12295/20273/20614/399548/16485/16500/70357/19229/16531/72821",14
"GO:0005246","GO:0005246","calcium channel regulator activity","5/909","41/22707",0.0231281332385331,0.102223793319483,0.0788199248489699,"22627/20866/18190/18751/18191",5
"GO:0005547","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","5/909","41/22707",0.0231281332385331,0.102223793319483,0.0788199248489699,"28006/226971/227743/64011/18148",5
"GO:0042826","GO:0042826","histone deacetylase binding","10/909","121/22707",0.0235316361310397,0.103435763213361,0.0797544174250392,"11991/17261/17260/12419/54401/22627/26419/67991/20473/107932",10
"GO:0016018","GO:0016018","cyclosporin A binding","3/909","16/22707",0.0242458827779503,0.105416881643262,0.0812819640038836,"19055/19058/268373",3
"GO:0070034","GO:0070034","telomerase RNA binding","3/909","16/22707",0.0242458827779503,0.105416881643262,0.0812819640038836,"67332/20638/15381",3
"GO:0019207","GO:0019207","kinase regulator activity","14/909","194/22707",0.0245524442171675,0.106172731749913,0.0818647642176964,"19088/26395/11789/56398/216965/19084/219181/12575/19085/51897/19087/66259/12569/18148",14
"GO:0015267","GO:0015267","channel activity","27/909","451/22707",0.0252271428288616,0.107923605684969,0.0832147801728842,"11950/12725/11951/12298/11749/228033/20266/22333/11418/12295/319984/20273/11947/20614/14658/14400/20866/234267/14800/399548/16485/16500/70357/19229/67942/16531/72821",27
"GO:0022803","GO:0022803","passive transmembrane transporter activity","27/909","451/22707",0.0252271428288616,0.107923605684969,0.0832147801728842,"11950/12725/11951/12298/11749/228033/20266/22333/11418/12295/319984/20273/11947/20614/14658/14400/20866/234267/14800/399548/16485/16500/70357/19229/67942/16531/72821",27
"GO:0042393","GO:0042393","histone binding","16/909","233/22707",0.0257489519938649,0.109570008484532,0.0844842433841257,"21427/12419/66505/74022/14312/67155/21372/68094/19231/213464/20833/109331/66423/114741/18751/18148",16
"GO:0004843","GO:0004843","thiol-dependent ubiquitin-specific protease activity","8/909","90/22707",0.0277302551427224,0.116622990477198,0.0899224637100499,"74270/59029/22223/360216/236733/53376/22258/216825",8
"GO:0019212","GO:0019212","phosphatase inhibitor activity","5/909","43/22707",0.027843738976431,0.116622990477198,0.0899224637100499,"59046/19777/56205/218194/19049",5
"GO:0048487","GO:0048487","beta-tubulin binding","5/909","43/22707",0.027843738976431,0.116622990477198,0.0899224637100499,"216965/56486/12345/56273/229521",5
"GO:0043422","GO:0043422","protein kinase B binding","3/909","17/22707",0.0285844244008384,0.119101768336827,0.0918337319018164,"19052/20384/18148",3
"GO:0050681","GO:0050681","androgen receptor binding","4/909","30/22707",0.0305714203899101,0.125421211856042,0.0967063554574215,"12317/13207/18751/56736",4
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","4/909","30/22707",0.0305714203899101,0.125421211856042,0.0967063554574215,"22027/266781/20979/67300",4
"GO:0071855","GO:0071855","neuropeptide receptor binding","4/909","30/22707",0.0305714203899101,0.125421211856042,0.0967063554574215,"14683/109648/14681/21333",4
"GO:0003746","GO:0003746","translation elongation factor activity","3/909","18/22707",0.0333051044129464,0.135249154976432,0.104284216863407,"13627/14904/276770",3
"GO:0016208","GO:0016208","AMP binding","3/909","18/22707",0.0333051044129464,0.135249154976432,0.104284216863407,"77015/56421/19139",3
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","9/909","111/22707",0.0341527344840672,0.137990846400271,0.106398205250736,"54198/72125/28006/18645/53378/20979/227743/66700/12631",9
"GO:0005080","GO:0005080","protein kinase C binding","6/909","62/22707",0.0372613499758574,0.149794371762241,0.115499344542991,"18611/18412/12261/54003/22628/18751",6
"GO:0035257","GO:0035257","nuclear hormone receptor binding","11/909","150/22707",0.0389514957776402,0.155207572719576,0.11967320738641,"12317/24068/12387/22629/13207/170826/230753/101206/18751/56736/16478",11
"GO:0003743","GO:0003743","translation initiation factor activity","5/909","47/22707",0.0389959026457936,0.155207572719576,0.11967320738641,"13690/217869/68184/54709/75705",5
"GO:0042277","GO:0042277","peptide binding","19/909","306/22707",0.0397882173339877,0.157077752846219,0.121115214694585,"19155/12317/16432/93687/64294/56177/19055/11787/11784/12751/19058/14800/232975/67300/74325/72309/22152/268373/19122",19
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","18/909","286/22707",0.0398584797847282,0.157077752846219,0.121115214694585,"12317/24068/12387/22629/13207/26443/11909/11461/57436/170826/12069/230753/101206/18751/18148/56736/107932/16478",18
"GO:0051082","GO:0051082","unfolded protein binding","8/909","97/22707",0.0406951461297062,0.159588808351789,0.123051370650195,"12317/227290/18637/22027/12330/74126/18148/268373",8
"GO:0005546","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","7/909","80/22707",0.0410286907224535,0.160111963794941,0.123454751031362,"72125/28006/18645/53378/20979/227743/66700",7
"GO:0008200","GO:0008200","ion channel inhibitor activity","4/909","33/22707",0.0415810478576023,0.16069970186513,0.123907928017061,"20266/83814/17999/56205",4
"GO:0016504","GO:0016504","peptidase activator activity","4/909","33/22707",0.0415810478576023,0.16069970186513,0.123907928017061,"11820/59029/269523/19192",4
"GO:0036459","GO:0036459","thiol-dependent ubiquitinyl hydrolase activity","8/909","98/22707",0.0428274415222457,0.164720928931714,0.127008505728927,"74270/59029/22223/360216/236733/53376/22258/216825",8
"GO:0043274","GO:0043274","phospholipase binding","3/909","20/22707",0.0438747904535349,0.167142058870609,0.128875324339707,"20910/18762/12323",3
"GO:0051428","GO:0051428","peptide hormone receptor binding","3/909","20/22707",0.0438747904535349,0.167142058870609,0.128875324339707,"14683/14681/12424",3
"GO:0101005","GO:0101005","ubiquitinyl hydrolase activity","8/909","99/22707",0.0450322481762926,0.170738381711062,0.131648278529845,"74270/59029/22223/360216/236733/53376/22258/216825",8
"GO:0004298","GO:0004298","threonine-type endopeptidase activity","3/909","21/22707",0.0497109059263128,0.185263927606334,0.142848238917515,"19166/26443/26442",3
"GO:0008157","GO:0008157","protein phosphatase 1 binding","3/909","21/22707",0.0497109059263128,0.185263927606334,0.142848238917515,"19047/219181/218194",3
"GO:0070003","GO:0070003","threonine-type peptidase activity","3/909","21/22707",0.0497109059263128,0.185263927606334,0.142848238917515,"19166/26443/26442",3
"GO:0016248","GO:0016248","channel inhibitor activity","4/909","35/22707",0.0500101169362482,0.185263927606334,0.142848238917515,"20266/83814/17999/56205",4
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","15/909","234/22707",0.0500212604537102,0.185263927606334,0.142848238917515,"69792/54197/67245/103583/56438/224938/83814/74126/22215/66743/19647/17999/56424/69807/56736",15
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","4/909","36/22707",0.0545500041365737,0.201106006033451,0.155063315178424,"14232/23988/14225/268373",4
"GO:0060090","GO:0060090","molecular adaptor activity","16/909","258/22707",0.0561921321604778,0.206209659304506,0.158998500463737,"26556/12419/108100/58244/69601/17754/20614/17957/67898/100226/14086/66508/56424/223697/72729/233833",16
"GO:0003680","GO:0003680","AT DNA binding","2/909","10/22707",0.058199513623634,0.208787492820212,0.160986145779795,"11991/17260",2
"GO:0008331","GO:0008331","high voltage-gated calcium channel activity","2/909","10/22707",0.058199513623634,0.208787492820212,0.160986145779795,"12298/12295",2
"GO:0008494","GO:0008494","translation activator activity","2/909","10/22707",0.058199513623634,0.208787492820212,0.160986145779795,"12261/23983",2
"GO:0019870","GO:0019870","potassium channel inhibitor activity","2/909","10/22707",0.058199513623634,0.208787492820212,0.160986145779795,"83814/56205",2
"GO:0070990","GO:0070990","snRNP binding","2/909","10/22707",0.058199513623634,0.208787492820212,0.160986145779795,"67332/20638",2
"GO:0035258","GO:0035258","steroid hormone receptor binding","7/909","87/22707",0.0596962134351168,0.213200762268274,0.16438900880159,"12317/12387/22629/13207/170826/18751/56736",7
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","5/909","53/22707",0.0601866403351223,0.213996943413768,0.165002906369037,"11749/20980/80976/20979/66871",5
"GO:0046873","GO:0046873","metal ion transmembrane transporter activity","24/909","427/22707",0.0605807049887934,0.214444973411658,0.165348361077936,"12298/57138/11749/20266/67972/11418/12295/319984/20273/11931/20614/11938/11941/20866/234267/14800/80286/232975/399548/16485/16500/70357/16531/72821",24
"GO:0004129","GO:0004129","cytochrome-c oxidase activity","3/909","23/22707",0.0624437953502057,0.216255568312401,0.166744425040877,"12858/17992/12868",3
"GO:0010485","GO:0010485","H4 histone acetyltransferase activity","3/909","23/22707",0.0624437953502057,0.216255568312401,0.166744425040877,"74763/69612/216825",3
"GO:0015002","GO:0015002","heme-copper terminal oxidase activity","3/909","23/22707",0.0624437953502057,0.216255568312401,0.166744425040877,"12858/17992/12868",3
"GO:0016676","GO:0016676","oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor","3/909","23/22707",0.0624437953502057,0.216255568312401,0.166744425040877,"12858/17992/12868",3
"GO:0070840","GO:0070840","dynein complex binding","3/909","23/22707",0.0624437953502057,0.216255568312401,0.166744425040877,"11789/18472/13191",3
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","15/909","242/22707",0.0631741667106029,0.217841954174493,0.167967612034543,"69792/54197/67245/103583/56438/224938/83814/74126/22215/66743/19647/17999/56424/69807/56736",15
"GO:0031491","GO:0031491","nucleosome binding","5/909","54/22707",0.0642452191453945,0.218249712374193,0.16828201506747,"20833/15441/114741/51788/15078",5
"GO:0017069","GO:0017069","snRNA binding","4/909","38/22707",0.0642727910940599,0.218249712374193,0.16828201506747,"53817/67332/67678/276770",4
"GO:0043014","GO:0043014","alpha-tubulin binding","4/909","38/22707",0.0642727910940599,0.218249712374193,0.16828201506747,"216965/14683/231807/52589",4
"GO:0097110","GO:0097110","scaffold protein binding","6/909","71/22707",0.0645787202914865,0.218249712374193,0.16828201506747,"26395/26556/22627/224129/110355/108100",6
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity","12/909","183/22707",0.0646564772908547,0.218249712374193,0.16828201506747,"12419/108100/58244/69601/17754/20614/17957/100226/14086/56424/223697/72729",12
"GO:0019783","GO:0019783","ubiquitin-like protein-specific protease activity","8/909","108/22707",0.0682341400371107,0.220479890061479,0.170001599442141,"74270/59029/22223/360216/236733/53376/22258/216825",8
"GO:0031593","GO:0031593","polyubiquitin modification-dependent protein binding","5/909","55/22707",0.068453563867426,0.220479890061479,0.170001599442141,"18412/213990/269523/360216/225896",5
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","5/909","55/22707",0.068453563867426,0.220479890061479,0.170001599442141,"54393/14658/14400/12669/14800",5
"GO:0005391","GO:0005391","sodium:potassium-exchanging ATPase activity","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"11931/232975",2
"GO:0008554","GO:0008554","sodium transmembrane transporter activity, phosphorylative mechanism","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"11931/232975",2
"GO:0008556","GO:0008556","potassium transmembrane transporter activity, phosphorylative mechanism","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"11931/232975",2
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"22201/56459",2
"GO:0034450","GO:0034450","ubiquitin-ubiquitin ligase activity","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"56438/56424",2
"GO:0047372","GO:0047372","acylglycerol lipase activity","2/909","11/22707",0.0692906732803065,0.220479890061479,0.170001599442141,"193742/76192",2
"GO:0016675","GO:0016675","oxidoreductase activity, acting on a heme group of donors","3/909","24/22707",0.0693206247461579,0.220479890061479,0.170001599442141,"12858/17992/12868",3
"GO:0030742","GO:0030742","GTP-dependent protein binding","3/909","24/22707",0.0693206247461579,0.220479890061479,0.170001599442141,"12540/19339/17532",3
"GO:0031683","GO:0031683","G-protein beta/gamma-subunit complex binding","3/909","24/22707",0.0693206247461579,0.220479890061479,0.170001599442141,"14680/14683/14681",3
"GO:0070412","GO:0070412","R-SMAD binding","3/909","24/22707",0.0693206247461579,0.220479890061479,0.170001599442141,"13207/19042/65112",3
"GO:0044390","GO:0044390","ubiquitin-like protein conjugating enzyme binding","4/909","39/22707",0.069451165369366,0.220479890061479,0.170001599442141,"54197/114893/75141/56736",4
"GO:0098631","GO:0098631","cell adhesion mediator activity","4/909","39/22707",0.069451165369366,0.220479890061479,0.170001599442141,"16412/20320/19261/16423",4
"GO:0016859","GO:0016859","cis-trans isomerase activity","4/909","40/22707",0.0748371002834713,0.236639052279751,0.18246116399465,"14232/23988/14225/268373",4
"GO:0001671","GO:0001671","ATPase activator activity","3/909","25/22707",0.0765229771889879,0.240072085298786,0.185108213138274,"11931/19346/19339",3
"GO:0005184","GO:0005184","neuropeptide hormone activity","3/909","25/22707",0.0765229771889879,0.240072085298786,0.185108213138274,"109648/12424/381677",3
"GO:0043548","GO:0043548","phosphatidylinositol 3-kinase binding","4/909","41/22707",0.0804272588829241,0.248286251099658,0.191441767295263,"12313/12315/69601/75141",4
"GO:0003951","GO:0003951","NAD+ kinase activity","2/909","12/22707",0.0810033894212635,0.248286251099658,0.191441767295263,"217480/104418",2
"GO:0004016","GO:0004016","adenylate cyclase activity","2/909","12/22707",0.0810033894212635,0.248286251099658,0.191441767295263,"224129/60596",2
"GO:0004115","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/909","12/22707",0.0810033894212635,0.248286251099658,0.191441767295263,"18574/18578",2
"GO:0008525","GO:0008525","phosphatidylcholine transporter activity","2/909","12/22707",0.0810033894212635,0.248286251099658,0.191441767295263,"18738/19679",2
"GO:0106019","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","2/909","12/22707",0.0810033894212635,0.248286251099658,0.191441767295263,"320634/219024",2
"GO:0030145","GO:0030145","manganese ion binding","5/909","59/22707",0.0867648533768491,0.264930850005646,0.204275629083301,"18747/77015/19042/14645/58193",5
"GO:0003785","GO:0003785","actin monomer binding","3/909","27/22707",0.0918559399180609,0.27625846591898,0.213009817142793,"18645/18754/19241",3
"GO:0008143","GO:0008143","poly(A) binding","3/909","27/22707",0.0918559399180609,0.27625846591898,0.213009817142793,"54196/50926/67869",3
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","3/909","27/22707",0.0918559399180609,0.27625846591898,0.213009817142793,"227197/109006/52637",3
"GO:0080025","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","3/909","27/22707",0.0918559399180609,0.27625846591898,0.213009817142793,"54198/28006/227743",3
"GO:0017166","GO:0017166","vinculin binding","2/909","13/22707",0.0932702480058538,0.279461417246004,0.215479461192314,"13138/235431",2
"GO:0030165","GO:0030165","PDZ domain binding","8/909","116/22707",0.094057902133988,0.280769857116382,0.216488337197631,"22342/12725/67972/108100/11941/54725/14800/18195",8
"GO:0022804","GO:0022804","active transmembrane transporter activity","19/909","343/22707",0.0968971357172382,0.288169920348664,0.222194175426733,"12725/11972/57138/68267/11973/67972/73834/105727/66237/11947/11931/11938/11941/11739/108664/66290/76252/232975/11964",19
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","9/909","137/22707",0.0993296768194459,0.294310153539099,0.226928618386726,"12298/11749/67972/12295/319984/11938/11941/20866/234267",9
"GO:0043022","GO:0043022","ribosome binding","5/909","62/22707",0.102008937972846,0.301133396229804,0.232189697619296,"12261/69019/16210/208922/276770",5
"GO:0005159","GO:0005159","insulin-like growth factor receptor binding","2/909","14/22707",0.106028225972762,0.306873951692166,0.236615968015275,"14683/22628",2
"GO:0008191","GO:0008191","metalloendopeptidase inhibitor activity","2/909","14/22707",0.106028225972762,0.306873951692166,0.236615968015275,"21858/20745",2
"GO:0015037","GO:0015037","peptide disulfide oxidoreductase activity","2/909","14/22707",0.106028225972762,0.306873951692166,0.236615968015275,"71853/14873",2
"GO:0016595","GO:0016595","glutamate binding","2/909","14/22707",0.106028225972762,0.306873951692166,0.236615968015275,"14645/14415",2
"GO:0098847","GO:0098847","sequence-specific single stranded DNA binding","2/909","14/22707",0.106028225972762,0.306873951692166,0.236615968015275,"21750/23983",2
"GO:1990782","GO:1990782","protein tyrosine kinase binding","7/909","100/22707",0.106255105773412,0.306873951692166,0.236615968015275,"140579/12504/19679/76499/19261/22628/18212",7
